CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomeCategory,AgeGroup,ProdTaken
300888,29.0,1,1,31.0,2,1,3,5.0,0,3.0,2,7.0,1,1,0,1.0,1,20706.0,1,1,1
300889,44.0,0,1,17.0,2,0,3,4.0,0,3.0,2,2.0,0,5,0,2.0,1,21133.0,1,2,0
300890,30.0,1,3,26.0,2,1,4,5.0,1,3.0,1,3.0,0,4,1,1.0,2,27298.0,2,1,0
300891,29.0,1,1,10.0,3,0,4,4.0,3,4.0,1,2.0,0,4,0,1.0,3,26333.0,2,1,0
300892,44.0,1,1,13.0,3,0,2,4.0,3,3.0,0,4.0,0,4,1,0.0,3,25248.0,2,2,0
300893,39.0,1,3,23.0,2,0,3,4.0,1,4.0,3,4.0,0,1,0,1.0,2,22876.0,1,2,0
300894,55.0,1,1,15.0,2,0,3,4.0,1,3.0,3,2.0,0,2,1,1.0,2,22458.0,1,3,0
300895,37.0,0,1,17.0,2,1,2,3.0,3,3.0,1,2.0,1,3,0,1.0,3,27185.0,2,2,0
300896,59.0,1,3,17.0,3,1,3,4.0,4,3.0,2,2.0,0,3,1,2.0,0,32550.0,2,4,0
300897,35.0,1,3,14.0,2,0,3,3.0,0,3.0,1,2.0,0,3,1,2.0,1,17572.0,1,1,0
300898,30.0,1,3,17.0,3,1,3,5.0,1,3.0,3,2.0,0,4,1,1.0,2,24547.0,1,1,0
300899,39.0,0,3,27.0,2,0,2,5.0,1,3.0,1,7.0,0,5,0,0.0,2,20736.0,1,2,0
300900,36.0,0,1,9.0,3,0,3,4.0,1,4.0,3,7.0,0,2,1,1.0,2,23103.0,1,2,0
300901,33.0,0,1,23.0,2,0,4,6.0,0,5.0,3,3.0,1,4,1,3.0,1,22597.0,1,1,1
300902,35.0,0,1,23.0,2,0,4,5.0,0,3.0,2,3.0,0,5,1,3.0,1,21231.0,1,1,0
300903,41.0,0,1,15.0,3,1,3,3.0,2,3.0,1,3.0,0,4,1,2.0,4,34419.0,2,2,0
300904,45.0,1,1,16.0,2,1,3,3.0,0,3.0,1,4.0,0,5,0,2.0,1,17654.0,1,2,0
300905,35.0,1,3,16.0,3,1,3,4.0,3,3.0,1,6.0,0,3,1,2.0,3,23168.0,1,1,1
300906,31.0,1,3,12.0,3,1,3,2.0,1,3.0,1,5.0,0,5,1,2.0,2,20460.0,1,1,0
300907,25.0,0,2,17.0,3,1,3,4.0,0,3.0,1,2.0,0,4,1,2.0,1,20823.0,1,0,0
300908,41.0,1,3,8.0,2,0,3,3.0,4,5.0,0,1.0,0,5,1,1.0,0,31595.0,2,2,0
300909,40.0,1,3,14.0,2,1,4,4.0,0,3.0,1,3.0,1,1,1,3.0,1,23212.0,1,2,1
300910,36.0,0,3,9.0,3,1,2,4.0,3,3.0,1,5.0,0,1,0,0.0,3,24699.0,1,2,0
300911,45.0,1,1,12.0,2,1,2,3.0,3,5.0,1,5.0,1,3,1,1.0,3,28245.0,2,2,0
300912,23.0,1,1,10.0,3,1,2,1.0,0,5.0,1,3.0,0,4,0,1.0,1,17819.0,1,0,0
300913,24.0,1,3,9.0,1,1,4,4.0,0,5.0,1,5.0,0,3,1,2.0,1,21000.0,1,0,0
300914,29.0,1,1,9.0,3,1,3,6.0,0,3.0,0,7.0,1,3,1,1.0,1,22142.0,1,1,1
300915,38.0,1,1,7.0,2,0,4,4.0,1,4.0,1,8.0,0,1,1,3.0,2,25125.0,2,2,0
300916,61.0,1,1,14.0,2,0,3,4.0,2,5.0,0,7.0,0,5,0,1.0,4,38244.0,3,4,0
300917,34.0,1,1,25.0,3,1,3,3.0,0,3.0,1,1.0,0,3,0,0.0,1,17661.0,1,1,0
300918,32.0,0,3,33.0,3,1,4,4.0,1,3.0,1,3.0,1,3,0,2.0,2,24295.0,1,1,1
300919,26.0,1,1,9.0,3,1,4,2.0,0,5.0,3,2.0,0,2,1,3.0,1,22102.0,1,1,0
300920,57.0,1,1,21.0,2,0,4,4.0,0,4.0,1,2.0,1,5,1,1.0,1,23641.0,1,4,1
300921,29.0,1,1,31.0,1,0,3,4.0,0,4.0,1,6.0,0,3,1,2.0,1,17546.0,1,1,1
300922,24.0,1,3,14.0,2,1,3,4.0,0,3.0,1,3.0,1,1,1,1.0,1,20953.0,1,0,1
300923,33.0,0,3,11.0,2,1,3,3.0,1,3.0,0,7.0,0,1,1,2.0,2,24998.0,1,1,0
300924,29.0,1,1,6.0,1,1,3,4.0,0,5.0,2,7.0,0,3,0,2.0,1,17362.0,1,1,1
300925,59.0,1,3,6.0,1,1,3,3.0,3,3.0,0,4.0,1,2,0,1.0,3,26904.0,2,4,0
300926,35.0,0,1,10.0,2,1,3,5.0,0,3.0,0,5.0,0,2,1,1.0,1,21657.0,1,1,0
300927,29.0,1,1,29.0,2,1,2,1.0,0,3.0,1,2.0,0,1,1,1.0,1,17700.0,1,1,0
300928,23.0,1,1,18.0,2,1,3,3.0,0,3.0,2,2.0,0,5,1,0.0,1,17647.0,1,0,0
300929,46.0,1,3,8.0,3,0,3,3.0,4,5.0,1,1.0,0,1,1,1.0,0,32048.0,2,3,0
300930,33.0,1,1,9.0,3,0,4,3.0,1,3.0,3,2.0,0,3,1,3.0,2,23733.0,1,1,0
300931,41.0,1,3,12.0,2,0,3,3.0,3,3.0,2,4.0,1,1,0,0.0,3,28591.0,2,2,0
300932,50.0,1,1,35.0,2,1,2,4.0,4,3.0,0,1.0,0,5,1,1.0,0,32046.0,2,3,0
300933,53.0,0,3,127.0,2,1,3,4.0,0,3.0,1,4.0,0,1,1,2.0,1,22160.0,1,3,0
300934,55.0,1,1,24.0,1,0,3,4.0,3,3.0,0,2.0,0,5,1,1.0,3,29417.0,2,3,0
300935,27.0,1,1,11.0,2,1,3,4.0,0,3.0,3,3.0,1,1,0,1.0,1,21553.0,1,1,0
300936,35.0,1,3,9.0,2,1,3,4.0,1,3.0,3,3.0,0,5,0,1.0,2,24952.0,1,1,0
300937,48.0,1,3,8.0,3,1,2,2.0,1,4.0,0,4.0,0,3,1,0.0,2,23120.0,1,3,0
300938,25.0,1,3,19.0,3,1,2,3.0,0,3.0,0,2.0,0,3,1,0.0,1,17096.0,1,0,0
300939,36.0,1,3,7.0,3,0,4,4.0,1,3.0,3,3.0,0,4,0,3.0,2,23537.0,1,2,0
300940,26.0,1,3,10.0,3,1,2,4.0,1,3.0,2,2.0,1,2,1,1.0,2,20828.0,1,1,1
300941,51.0,1,1,8.0,3,1,2,5.0,1,4.0,1,6.0,0,1,0,1.0,2,20482.0,1,3,0
300942,32.0,0,1,6.0,2,0,3,4.0,0,4.0,1,7.0,0,3,0,2.0,1,17332.0,1,1,0
300943,59.0,1,3,9.0,2,0,2,4.0,1,3.0,2,6.0,0,3,0,0.0,2,20171.0,1,4,0
300944,28.0,1,1,33.0,3,0,2,5.0,1,5.0,1,1.0,0,4,1,0.0,2,20208.0,1,1,0
300945,34.0,1,1,21.0,3,0,4,4.0,0,4.0,1,3.0,0,5,1,2.0,1,21434.0,1,1,0
300946,60.0,1,1,9.0,2,0,4,5.0,4,3.0,2,5.0,1,5,1,1.0,0,32404.0,2,4,0
300947,40.0,1,1,25.0,2,1,3,4.0,1,3.0,3,2.0,0,3,0,1.0,2,23212.0,1,2,0
300948,28.0,1,3,9.0,3,0,4,6.0,2,4.0,2,4.0,1,5,1,2.0,4,21195.0,1,1,1
300949,41.0,1,3,29.0,2,1,3,3.0,3,3.0,3,4.0,1,3,0,2.0,3,22082.0,1,2,0
300950,37.0,1,1,17.0,1,0,4,4.0,3,3.0,0,5.0,0,3,0,3.0,3,25772.0,2,2,0
300951,54.0,1,3,9.0,3,0,2,3.0,1,5.0,1,3.0,0,4,1,0.0,2,20940.0,1,3,0
300952,49.0,1,3,17.0,3,0,2,3.0,3,3.0,1,2.0,0,4,0,0.0,3,22654.0,1,3,1
300953,31.0,0,3,26.0,3,0,2,3.0,1,3.0,0,2.0,0,2,1,0.0,2,21932.0,1,1,0
300954,32.0,1,1,14.0,2,1,3,4.0,1,3.0,1,5.0,0,3,0,2.0,2,24593.0,1,1,0
300955,35.0,1,1,15.0,2,1,3,4.0,1,4.0,3,1.0,0,2,1,2.0,2,21540.0,1,1,0
300956,51.0,1,1,15.0,2,1,3,3.0,0,3.0,0,4.0,0,3,1,0.0,1,17075.0,1,3,0
300957,36.0,0,1,30.0,2,0,2,3.0,1,4.0,0,1.0,0,3,0,0.0,2,20674.0,1,2,0
300958,58.0,1,1,13.0,3,0,2,4.0,3,5.0,0,1.0,1,4,1,0.0,3,25008.0,2,4,1
300959,53.0,1,1,13.0,1,1,4,4.0,1,5.0,1,5.0,1,4,1,3.0,2,24255.0,1,3,0
300960,35.0,0,1,23.0,2,0,4,5.0,0,3.0,2,3.0,0,5,1,2.0,1,21231.0,1,1,0
300961,38.0,1,1,8.0,3,0,2,4.0,3,3.0,1,4.0,1,5,1,1.0,3,22756.0,1,2,0
300962,26.0,1,1,30.0,1,1,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,17340.0,1,1,1
300963,30.0,0,1,6.0,2,1,2,4.0,3,3.0,3,2.0,0,5,1,1.0,3,23474.0,1,1,0
300964,31.0,0,1,12.0,2,1,4,5.0,0,3.0,1,2.0,0,5,0,1.0,1,22439.0,1,1,0
300965,34.0,1,1,7.0,2,1,4,5.0,0,5.0,3,5.0,1,4,0,1.0,1,21477.0,1,1,0
300966,39.0,0,1,13.0,3,0,4,6.0,1,3.0,1,2.0,1,1,0,3.0,2,24007.0,1,2,0
300967,25.0,1,3,11.0,3,1,2,4.0,1,3.0,2,2.0,1,3,1,0.0,2,20744.0,1,0,1
300968,35.0,0,3,17.0,2,1,3,4.0,1,3.0,1,3.0,1,1,1,2.0,2,22679.0,1,1,0
300969,28.0,1,1,14.0,3,0,3,5.0,1,5.0,3,2.0,0,3,1,1.0,2,25489.0,2,1,0
300970,52.0,0,3,13.0,3,0,3,3.0,0,3.0,1,3.0,1,4,1,2.0,1,23446.0,1,3,1
300971,33.0,1,3,9.0,3,1,3,5.0,1,4.0,2,2.0,1,1,1,1.0,2,28585.0,2,1,1
300972,34.0,1,3,27.0,2,1,3,1.0,1,3.0,2,2.0,0,3,0,0.0,2,20337.0,1,1,0
300973,35.0,1,1,10.0,2,1,3,3.0,0,3.0,1,2.0,0,4,1,1.0,1,16951.0,1,1,0
300974,33.0,1,1,9.0,1,1,4,4.0,0,5.0,2,3.0,0,1,1,2.0,1,21117.0,1,1,0
300975,34.0,1,3,27.0,2,1,3,2.0,1,3.0,2,2.0,0,3,1,0.0,2,20337.0,1,1,0
300976,22.0,1,1,12.0,3,1,4,4.0,0,3.0,3,3.0,0,1,1,2.0,1,21795.0,1,0,0
300977,24.0,1,1,23.0,2,1,3,4.0,0,4.0,0,2.0,0,3,1,1.0,1,17127.0,1,0,0
300978,40.0,1,3,28.0,3,1,3,4.0,1,3.0,1,3.0,1,3,1,0.0,2,21380.0,1,2,1
300979,30.0,1,1,7.0,2,0,3,5.0,0,5.0,1,3.0,1,1,0,1.0,1,20997.0,1,1,1
300980,43.0,0,1,16.0,2,0,2,3.0,0,3.0,2,1.0,0,5,0,0.0,1,17455.0,1,2,0
300981,27.0,0,1,10.0,1,1,4,4.0,0,5.0,3,2.0,0,3,0,3.0,1,21780.0,1,1,1
300982,35.0,1,1,8.0,2,1,2,4.0,3,4.0,1,3.0,0,4,1,0.0,3,25274.0,2,1,0
300983,41.0,0,1,16.0,3,0,3,4.0,3,3.0,2,2.0,0,4,1,2.0,3,32177.0,2,2,0
300984,38.0,0,3,26.0,3,1,3,4.0,3,4.0,3,3.0,1,5,0,1.0,3,26320.0,2,2,0
300985,40.0,0,1,15.0,2,0,3,4.0,0,3.0,1,3.0,0,1,1,2.0,1,22433.0,1,2,0
300986,36.0,1,3,22.0,3,0,3,4.0,1,5.0,0,5.0,0,5,1,0.0,2,20647.0,1,2,0
300987,37.0,1,2,20.0,2,1,3,4.0,0,4.0,0,6.0,0,3,1,1.0,1,20821.0,1,2,0
300988,34.0,1,1,6.0,2,1,2,3.0,1,3.0,1,1.0,0,4,1,0.0,2,20484.0,1,1,0
300989,50.0,1,1,35.0,2,1,2,4.0,4,3.0,1,1.0,0,5,1,1.0,0,32046.0,2,3,0
300990,25.0,1,1,31.0,3,1,3,4.0,0,4.0,3,2.0,0,5,1,1.0,1,22275.0,1,0,0
300991,29.0,1,1,7.0,2,1,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,20722.0,1,1,0
300992,54.0,1,1,6.0,3,0,2,3.0,4,3.0,2,7.0,0,4,1,1.0,0,32328.0,2,3,0
300993,50.0,0,1,35.0,2,1,4,5.0,1,5.0,3,5.0,0,3,0,2.0,2,22962.0,1,3,1
300994,61.0,1,3,23.0,3,1,3,4.0,1,5.0,3,2.0,0,4,1,1.0,2,24083.0,1,4,0
300995,33.0,1,3,11.0,3,1,3,6.0,3,3.0,0,3.0,0,2,1,2.0,3,29078.0,2,1,1
300996,33.0,1,1,27.0,3,1,3,1.0,0,4.0,1,2.0,0,1,1,1.0,1,17028.0,1,1,0
300997,43.0,0,3,19.0,2,1,3,4.0,4,5.0,2,2.0,1,5,1,2.0,0,32436.0,2,2,1
300998,28.0,1,3,15.0,3,0,3,4.0,1,4.0,0,3.0,0,2,0,1.0,2,24892.0,1,1,0
300999,34.0,1,1,12.0,2,0,4,5.0,0,3.0,1,3.0,0,1,0,1.0,1,21589.0,1,1,0
301000,41.0,0,3,35.0,2,1,3,6.0,3,5.0,1,5.0,0,5,1,1.0,3,29610.0,2,2,0
301001,31.0,1,1,15.0,2,0,4,2.0,3,5.0,0,2.0,1,2,0,3.0,3,30094.0,2,1,0
301002,25.0,1,1,30.0,3,1,3,2.0,0,3.0,1,3.0,1,4,0,1.0,1,21403.0,1,0,0
301003,23.0,1,1,15.0,3,1,2,3.0,0,5.0,0,2.0,0,3,0,1.0,1,17500.0,1,0,0
301004,31.0,1,2,8.0,2,1,3,4.0,1,5.0,1,4.0,0,3,0,2.0,2,21410.0,1,1,0
301005,37.0,1,2,12.0,2,1,3,3.0,0,5.0,1,5.0,1,1,0,2.0,1,17073.0,1,2,1
301006,37.0,1,1,13.0,2,1,3,4.0,0,3.0,0,2.0,0,5,1,2.0,1,21888.0,1,2,0
301007,28.0,1,3,15.0,2,1,3,3.0,1,3.0,2,2.0,0,3,1,0.0,2,20253.0,1,1,0
301008,34.0,1,1,26.0,1,0,2,1.0,0,3.0,0,1.0,0,1,1,0.0,1,17585.0,1,1,0
301009,44.0,0,1,23.0,2,1,3,5.0,0,3.0,2,3.0,0,4,1,1.0,1,17290.0,1,2,0
301010,38.0,0,1,18.0,2,1,3,4.0,3,3.0,1,3.0,1,3,1,2.0,3,30863.0,2,2,0
301011,21.0,1,3,16.0,2,1,3,4.0,0,5.0,3,3.0,0,1,0,2.0,1,21406.0,1,0,0
301012,29.0,1,1,28.0,3,1,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,21391.0,1,1,0
301013,29.0,0,1,7.0,2,0,3,6.0,1,3.0,0,2.0,0,3,1,1.0,2,25352.0,2,1,0
301014,36.0,1,2,15.0,1,1,4,4.0,0,3.0,3,3.0,0,5,0,2.0,1,23001.0,1,2,0
301015,33.0,1,1,12.0,2,1,3,5.0,1,3.0,3,2.0,0,1,0,2.0,2,28357.0,2,1,0
301016,51.0,0,3,7.0,2,1,3,4.0,1,3.0,3,5.0,1,1,1,2.0,2,23406.0,1,3,1
301017,41.0,1,3,6.0,3,1,2,2.0,3,5.0,0,2.0,0,3,1,1.0,3,23392.0,1,2,0
301018,41.0,1,3,17.0,1,0,3,5.0,1,4.0,1,2.0,0,5,1,2.0,2,25530.0,2,2,0
301019,37.0,1,1,12.0,2,0,3,4.0,3,5.0,1,6.0,0,4,1,2.0,3,26686.0,2,2,0
301020,19.0,1,3,27.0,2,1,2,4.0,0,4.0,2,2.0,1,1,1,1.0,1,17121.0,1,0,1
301021,31.0,0,3,26.0,2,1,3,1.0,0,3.0,1,1.0,0,5,1,0.0,1,17791.0,1,1,0
301022,35.0,1,1,8.0,2,0,3,3.0,0,5.0,1,2.0,1,1,1,1.0,1,17074.0,1,1,1
301023,47.0,1,1,8.0,3,0,3,3.0,1,3.0,1,6.0,0,1,0,0.0,2,20070.0,1,3,0
301024,45.0,1,1,16.0,2,1,3,3.0,0,3.0,0,4.0,0,5,1,0.0,1,17654.0,1,2,0
301025,24.0,1,1,23.0,2,0,3,3.0,0,4.0,1,2.0,0,1,1,2.0,1,17210.0,1,0,1
301026,28.0,0,3,7.0,3,1,4,4.0,1,4.0,1,2.0,1,1,0,2.0,2,25027.0,2,1,0
301027,58.0,1,1,8.0,1,1,2,3.0,0,3.0,2,5.0,0,1,0,0.0,1,17479.0,1,4,1
301028,18.0,0,3,9.0,3,0,3,3.0,0,3.0,2,2.0,1,5,0,1.0,1,16569.0,1,0,1
301029,43.0,0,1,13.0,3,1,2,2.0,0,3.0,1,5.0,0,4,0,1.0,1,17089.0,1,2,0
301030,32.0,0,3,27.0,3,0,3,4.0,1,3.0,1,3.0,0,1,1,2.0,2,25610.0,2,1,0
301031,34.0,1,2,10.0,2,1,3,4.0,0,4.0,1,5.0,1,5,0,2.0,1,20955.0,1,1,0
301032,37.0,0,1,17.0,2,1,2,3.0,3,3.0,1,2.0,1,3,1,1.0,3,27185.0,2,2,0
301033,41.0,1,1,22.0,2,0,4,5.0,3,3.0,1,3.0,0,1,1,2.0,3,29113.0,2,2,0
301034,37.0,1,1,6.0,1,0,2,3.0,3,3.0,3,5.0,0,5,1,0.0,3,22491.0,1,2,0
301035,32.0,0,1,22.0,3,1,4,4.0,0,3.0,1,3.0,0,4,1,1.0,1,21288.0,1,1,1
301036,19.0,1,3,27.0,2,1,2,4.0,0,4.0,2,2.0,1,2,0,1.0,1,17121.0,1,0,1
301037,27.0,1,3,17.0,3,0,3,1.0,0,3.0,0,1.0,0,3,1,1.0,1,17534.0,1,1,0
301038,38.0,1,1,26.0,2,1,4,4.0,0,4.0,0,6.0,0,4,1,2.0,1,21700.0,1,2,0
301039,49.0,1,1,22.0,3,0,3,3.0,0,5.0,1,5.0,1,1,1,1.0,1,17587.0,1,3,0
301040,44.0,0,1,14.0,3,1,3,3.0,0,3.0,1,6.0,0,4,0,2.0,1,20767.0,1,2,0
301041,28.0,1,1,13.0,3,0,4,5.0,0,3.0,1,2.0,0,1,0,2.0,1,20865.0,1,1,0
301042,28.0,1,1,7.0,3,1,3,4.0,0,4.0,1,3.0,0,3,0,1.0,1,22494.0,1,1,0
301043,19.0,0,3,10.0,3,0,4,4.0,0,3.0,2,3.0,1,5,0,2.0,1,20247.0,1,0,1
301044,29.0,1,3,16.0,3,1,2,4.0,1,3.0,2,1.0,0,4,1,0.0,2,20869.0,1,1,0
301045,36.0,1,3,23.0,3,1,4,4.0,3,4.0,1,2.0,0,1,1,2.0,3,26698.0,2,2,0
301046,28.0,0,1,15.0,2,1,3,6.0,0,3.0,0,3.0,0,2,1,2.0,1,23299.0,1,1,0
301047,38.0,1,3,9.0,2,1,2,3.0,1,3.0,3,1.0,1,3,1,0.0,2,21861.0,1,2,0
301048,34.0,1,1,21.0,3,1,3,4.0,0,3.0,1,7.0,1,1,1,2.0,1,21114.0,1,1,1
301049,53.0,1,3,13.0,3,0,3,4.0,3,3.0,1,1.0,1,1,0,1.0,3,25934.0,2,3,0
301050,37.0,1,1,19.0,3,0,3,5.0,3,3.0,3,2.0,0,1,1,1.0,3,27536.0,2,2,0
301051,32.0,1,2,15.0,3,0,4,2.0,0,4.0,2,2.0,0,1,0,3.0,1,20787.0,1,1,0
301052,35.0,0,1,31.0,2,0,3,3.0,0,4.0,1,2.0,1,3,1,1.0,1,17022.0,1,1,1
301053,26.0,1,1,22.0,3,1,2,3.0,0,4.0,1,3.0,1,2,1,1.0,1,17373.0,1,1,1
301054,24.0,1,1,24.0,2,1,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17774.0,1,0,0
301055,37.0,0,1,15.0,2,0,4,2.0,3,5.0,1,2.0,0,3,0,2.0,3,30391.0,2,2,0
301056,54.0,0,1,7.0,2,0,2,3.0,3,3.0,1,1.0,0,5,0,1.0,3,25502.0,2,3,0
301057,30.0,0,3,7.0,3,0,3,4.0,3,3.0,1,3.0,0,3,1,2.0,3,26596.0,2,1,0
301058,54.0,1,1,13.0,2,1,3,4.0,1,3.0,2,4.0,0,5,1,2.0,2,21128.0,1,3,0
301059,31.0,1,1,13.0,2,1,2,3.0,1,3.0,1,4.0,0,3,0,1.0,2,20915.0,1,1,0
301060,26.0,1,1,10.0,2,1,2,3.0,0,3.0,2,2.0,1,1,0,0.0,1,17875.0,1,1,0
301061,38.0,1,1,9.0,2,1,4,5.0,0,3.0,2,8.0,1,3,0,3.0,1,20768.0,1,2,1
301062,38.0,1,3,13.0,3,1,4,4.0,1,3.0,0,6.0,0,3,0,1.0,2,25180.0,2,2,0
301063,34.0,1,3,8.0,2,1,2,3.0,1,3.0,2,2.0,0,5,0,0.0,2,21274.0,1,1,0
301064,30.0,1,3,8.0,1,1,3,3.0,0,4.0,1,2.0,0,3,1,0.0,1,17476.0,1,1,0
301065,45.0,1,1,6.0,2,1,3,1.0,2,3.0,1,1.0,0,4,1,1.0,4,34202.0,2,2,0
301066,35.0,1,1,31.0,1,1,3,4.0,3,4.0,0,4.0,0,3,1,1.0,3,25903.0,2,1,0
301067,46.0,1,1,27.0,3,0,3,3.0,1,4.0,1,5.0,0,3,1,2.0,2,23926.0,1,3,1
301068,52.0,1,3,28.0,3,1,4,4.0,1,3.0,3,2.0,1,5,1,2.0,2,24119.0,1,3,0
301069,21.0,1,1,18.0,3,0,4,5.0,0,5.0,3,3.0,1,3,1,3.0,1,21278.0,1,0,1
301070,39.0,1,3,10.0,2,1,4,4.0,3,3.0,1,2.0,0,2,1,2.0,3,29287.0,2,2,0
301071,38.0,0,1,16.0,3,1,3,4.0,0,3.0,0,3.0,1,2,0,1.0,1,21004.0,1,2,0
301072,52.0,1,1,7.0,2,1,4,4.0,0,3.0,0,3.0,0,4,1,1.0,1,21401.0,1,3,0
301073,37.0,1,1,9.0,2,0,3,4.0,1,4.0,3,2.0,1,3,1,1.0,2,24088.0,1,2,0
301074,23.0,1,1,12.0,2,1,3,2.0,0,4.0,1,3.0,1,4,1,1.0,1,21006.0,1,0,0
301075,55.0,1,1,20.0,3,1,3,2.0,2,4.0,2,1.0,0,2,0,2.0,4,33722.0,2,3,0
301076,31.0,0,1,12.0,2,1,4,5.0,0,3.0,1,2.0,0,5,0,1.0,1,22439.0,1,1,0
301077,39.0,1,3,11.0,1,1,2,3.0,1,3.0,0,4.0,0,2,0,1.0,2,17086.0,1,2,1
301078,56.0,1,1,27.0,1,1,3,4.0,1,3.0,1,5.0,1,1,0,1.0,2,24093.0,1,4,0
301079,25.0,1,1,24.0,3,0,3,5.0,1,3.0,1,3.0,0,3,1,2.0,2,23055.0,1,0,0
301080,46.0,1,1,8.0,2,1,2,3.0,4,3.0,0,7.0,0,5,0,0.0,0,32861.0,2,3,0
301081,36.0,1,1,12.0,2,0,2,2.0,1,3.0,0,4.0,0,2,0,0.0,2,18038.0,1,2,0
301082,38.0,1,3,13.0,3,1,4,4.0,1,3.0,1,6.0,0,3,1,1.0,2,25180.0,2,2,0
301083,34.0,1,1,15.0,2,1,4,4.0,1,3.0,3,4.0,1,3,0,3.0,2,25066.0,2,1,0
301084,29.0,0,1,6.0,2,1,3,1.0,1,3.0,3,1.0,1,3,0,1.0,2,21294.0,1,1,0
301085,37.0,1,1,23.0,2,0,3,2.0,0,5.0,3,3.0,0,2,1,1.0,1,21421.0,1,2,1
301086,43.0,1,3,7.0,2,1,2,4.0,1,3.0,1,3.0,0,3,1,1.0,2,23585.0,1,2,0
301087,35.0,1,3,33.0,2,1,2,3.0,1,3.0,2,2.0,1,5,0,0.0,2,20813.0,1,1,1
301088,29.0,1,1,13.0,1,0,2,3.0,0,3.0,1,4.0,1,4,1,0.0,1,31124.0,2,1,1
301089,31.0,1,1,14.0,2,0,3,3.0,4,4.0,2,4.0,0,1,1,0.0,0,31422.0,2,1,0
301090,30.0,0,3,27.0,1,0,3,4.0,0,3.0,0,3.0,0,3,0,2.0,1,20835.0,1,1,0
301091,33.0,1,1,14.0,2,1,4,4.0,1,3.0,0,3.0,0,3,1,2.0,2,23561.0,1,1,1
301092,31.0,1,1,8.0,2,1,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17695.0,1,1,0
301093,43.0,1,3,11.0,3,1,3,4.0,1,5.0,3,2.0,0,5,1,1.0,2,23833.0,1,2,0
301094,35.0,1,1,33.0,3,0,2,4.0,0,5.0,2,2.0,0,4,1,1.0,1,17559.0,1,1,0
301095,27.0,1,1,15.0,3,0,4,3.0,0,4.0,2,2.0,0,3,0,1.0,1,17279.0,1,1,0
301096,46.0,0,1,24.0,3,0,2,3.0,3,3.0,1,6.0,0,3,0,1.0,3,25527.0,2,3,0
301097,23.0,0,3,15.0,3,1,2,3.0,0,5.0,1,2.0,0,5,1,0.0,1,16790.0,1,0,1
301098,35.0,0,1,9.0,2,1,4,4.0,1,3.0,3,4.0,0,4,1,3.0,2,22711.0,1,1,0
301099,53.0,1,1,13.0,2,1,2,1.0,4,3.0,1,4.0,0,1,0,1.0,0,29814.0,2,3,0
301100,35.0,1,1,16.0,3,0,2,3.0,1,3.0,2,4.0,1,1,1,0.0,2,21142.0,1,1,0
301101,27.0,0,2,28.0,2,0,2,4.0,0,4.0,1,2.0,0,1,1,0.0,1,17863.0,1,1,1
301102,53.0,0,1,35.0,3,0,3,2.0,4,3.0,0,4.0,1,4,0,1.0,0,31925.0,2,3,0
301103,44.0,1,3,34.0,3,0,2,1.0,4,3.0,1,4.0,1,1,1,0.0,0,28320.0,2,2,0
301104,38.0,1,3,16.0,2,0,3,3.0,1,3.0,1,2.0,0,4,0,2.0,2,20343.0,1,2,0
301105,43.0,0,1,12.0,2,1,4,4.0,0,3.0,1,6.0,0,3,0,2.0,1,20771.0,1,2,0
301106,27.0,0,1,14.0,3,1,4,4.0,0,3.0,2,3.0,0,4,1,3.0,1,21248.0,1,1,0
301107,44.0,1,1,14.0,2,0,3,4.0,3,5.0,1,2.0,0,5,1,1.0,3,28663.0,2,2,0
301108,34.0,1,1,11.0,3,0,3,5.0,0,4.0,0,2.0,0,1,0,1.0,1,22516.0,1,1,0
301109,31.0,1,1,9.0,2,1,5,5.0,1,3.0,1,3.0,0,4,1,2.0,2,22830.0,1,1,0
301110,34.0,0,3,12.0,3,0,2,5.0,0,3.0,1,1.0,0,4,0,1.0,1,17351.0,1,1,1
301111,49.0,1,1,6.0,1,0,2,4.0,4,3.0,2,1.0,1,3,0,0.0,0,28964.0,2,3,0
301112,58.0,1,1,8.0,1,1,2,3.0,0,3.0,2,5.0,0,2,1,1.0,1,17479.0,1,4,1
301113,46.0,1,3,16.0,3,0,3,4.0,3,3.0,1,3.0,1,1,0,0.0,3,24071.0,1,3,0
301114,35.0,1,1,13.0,3,1,3,4.0,0,5.0,3,4.0,0,4,0,1.0,1,21638.0,1,1,1
301115,26.0,1,3,14.0,1,1,2,4.0,1,5.0,2,7.0,0,3,1,1.0,2,20326.0,1,1,1
301116,39.0,1,1,6.0,3,0,3,3.0,0,3.0,1,1.0,0,3,1,0.0,1,17232.0,1,2,0
301117,47.0,1,1,8.0,3,0,3,3.0,1,3.0,1,6.0,0,2,0,1.0,2,20070.0,1,3,0
